"","HybridLouvain","Treatment","N","Total","Freq","CD45","CD57","In115Di","IdU","CD103","CD19","CD45RA","KLRG1","CD4","CD8","Perforin","CD16","CD127","CD1c","CD123","CD66b","PD1","ICOS","CD27","TIM3","CCR6","CD14","CD56","CD69","41BB","CD25","CCR7","CD3","OX40","CD38","CD95","LAG3","CXCR3","HLADR","TIGIT","GranzymeB","DNA","Osmium","CD11b"
"276","granulocyte_12","1_normal",654,169733,0.00385311047350839,0.735582321897193,0.702823837329889,0.493221983257743,0.148251682509478,0.0665023802545077,0.0970370866113029,0.430859432644246,0.618516129076212,0.153499027616196,0.602973026687335,0.671981319729562,0.462279413013656,0.231246972614968,0.0545368166099033,0.023676580327911,0.442345239126447,0.083739168284781,0.22069438724474,0.0791533919860856,0.0345261399746098,0.0436975532760369,0.0807436336202669,0.201164229674649,0.310571802300299,0.035134489552773,0.0445416555092434,0.0860804315554829,0.649164164523638,0.0518099845393821,0.194179711978792,0.484017309443906,0.155069419071925,0.284566433508249,0.118737912560376,0.256926649820821,0.695680169665831,0.807379435656728,0.483991642568489,0.444446627429348
"277","granulocyte_12","2_border",58,55703,0.0010412365581746,0.729616167595362,0.850234209441165,0.700701134665301,0.108881599186688,0.0436263943924893,0.0675155084653641,0.479763330327746,0.633753297879365,0.163208312061119,0.624530924873839,0.542303984713773,0.20906871333129,0.23751502001814,0.0221332176222238,0.0146026505997518,0.31039745984899,0.0523980847234255,0.209627641774334,0.0625556449932159,0.0180843228058525,0.0307023206684291,0.0765272714192653,0.171211000933883,0.274117381917002,0.0194933854481057,0.0353721115684891,0.107791960962743,0.63418574479678,0.0466579493916355,0.156952144633368,0.463379963892946,0.150952850829691,0.352115962343938,0.0976205945303694,0.222090871215293,0.654804130884834,0.773108484299655,0.448146783275657,0.292718352639175
"278","granulocyte_12","3_tumor",27,333723,8.09054215621938e-05,0.718722043960782,0.750077878371412,0.5640868532258,0.124144272526727,0.117337505461413,0.0890031625065784,0.504767848285295,0.578597689715245,0.144512952578844,0.605426903517936,0.514562079692825,0.322026403763068,0.285455442732445,0.0621855105286896,0.0222152505024142,0.398031741480466,0.0750535065222381,0.240712413561122,0.106261724381967,0.0359013757446342,0.0533555309831256,0.0764464019838174,0.184736428028951,0.318418790295938,0.0407601634248232,0.079353692116841,0.102388242334161,0.608389431484421,0.034879204093246,0.219259918758559,0.515493230416884,0.165167486835005,0.46586424103817,0.152863174940396,0.269381518115903,0.544641903262343,0.808680523269225,0.503003491377769,0.299642858460856
"279","t_cell_1","1_normal",18202,169733,0.107239016573088,0.71531302977391,0.692835844183179,0.480476694215258,0.111480574608431,0.0381616044618688,0.060903336792245,0.408569435964876,0.620383531058011,0.0793381829363309,0.667217486070984,0.625527119166425,0.177465071908985,0.17566585771435,0.0312036144057718,0.0150945091206068,0.0650066883158315,0.0555074681592191,0.166342967287769,0.0669662193013709,0.0144300066638954,0.0185092583513225,0.0592859559833835,0.146488902487568,0.247348333543581,0.0194723788737949,0.0376565234895743,0.0691287957337811,0.658371225185411,0.0518660506342792,0.112845911646234,0.455386446726251,0.118042126919503,0.252057205821383,0.134137792861135,0.24604551126833,0.679262193850719,0.748012296910904,0.396796671453966,0.19867839474311
"280","t_cell_1","2_border",2390,55703,0.0429061271385742,0.715512131475869,0.788280861801615,0.617299846229402,0.0776236279838214,0.0356340775516068,0.0569307803837198,0.460592292514781,0.617264022805844,0.0792998903974808,0.672938495177824,0.493873568010985,0.134284145042031,0.17561231480172,0.0268748526067623,0.0156991041891675,0.0588424523772282,0.0514389427483239,0.1588000668222,0.0643211695377913,0.0124518668917362,0.0212303151797473,0.058083894743642,0.132705587177494,0.25034782152422,0.0206998246601286,0.0358014147531446,0.0677362520201939,0.650402916519941,0.0441552196617542,0.103040927846483,0.455068814081963,0.124530911925939,0.326267045830444,0.144171516402965,0.221576627421763,0.622495274092256,0.758836450845683,0.410063051915504,0.201206352259199
"281","t_cell_1","3_tumor",758,333723,0.00227134479793122,0.704271870194658,0.707748333050739,0.518761225608597,0.0992333867860088,0.0595261022081627,0.0728085184586523,0.370766897108792,0.584742361690689,0.0927474337169071,0.693784553467942,0.403063008577304,0.13397843256872,0.238403389367009,0.0293076016485823,0.0171157253151716,0.0624946206229042,0.057600495905872,0.205147586398735,0.087691865067347,0.0140356942369592,0.027114668641812,0.0650542163941016,0.125529606545235,0.256134563435486,0.0280522564625086,0.039862713045287,0.0793947992320476,0.642147663109176,0.0454762128548399,0.155587734809076,0.494419145889004,0.184308665551827,0.453589399337198,0.182176195291658,0.229335599389575,0.470529446687964,0.756303566209761,0.412013893140355,0.125383914861747
"282","nk_cell_5","1_normal",285,169733,0.00167910777515274,0.703371048358575,0.417948644094277,0.298605642104172,0.822402732246024,0.0506874183781042,0.05841342073546,0.612683497794288,0.196571111802215,0.0679123503845533,0.247355836668184,0.819486332138219,0.564053778083577,0.134158958796649,0.055107974366664,0.0247205615680014,0.110950765513387,0.0301262417728134,0.138411281215293,0.0676468281137022,0.0931186929682354,0.0181134227596883,0.0416171461531854,0.620278988332988,0.429153088198291,0.0355482698529983,0.105204636142716,0.0824377533633596,0.14154363176297,0.0265962107635068,0.589321682012194,0.442471786765235,0.138014047962563,0.243148099456881,0.19978752507205,0.358844242183478,0.577701297289301,0.807233247195205,0.489314741326365,0.30010838551778
"283","nk_cell_5","2_border",49,55703,0.000879665368113028,0.720329514375762,0.381063395703738,0.310601846018178,0.825446397701309,0.0604851706254542,0.0647014868309983,0.677726581123932,0.169886849861108,0.0520954762852614,0.204978288861163,0.698755949973103,0.503162403861291,0.0710499572086576,0.0453293317691529,0.0137744117776831,0.0840365294469674,0.0256994727339524,0.132920766068301,0.0643504961774607,0.101401876135804,0.0371676105365574,0.059237196601392,0.659689882101957,0.593901918083916,0.0612091016457555,0.148710533950196,0.124733664722723,0.167368081146367,0.0424694084792315,0.652729187166975,0.450484060673004,0.191523188883337,0.277491216716712,0.194561680483888,0.458819623955584,0.473211430823203,0.815961281538742,0.50623702294454,0.268381976227627
"284","nk_cell_5","3_tumor",2,333723,5.99299418979213e-06,0.730121606523488,0.432317327883111,0.395617028670752,0.688183704325176,0.0778709210185608,0.0256045214221362,0.635354985539429,0.431416996284901,0.148717259700618,0.395442637151736,0.741392192039516,0.657180165607567,0.155996794477051,0.0305009379702604,0.0394903749764404,0.0381625267550992,0.102817948355054,0.302434869390464,0.403543487260006,0.370751891870344,0,0.0670055176727862,0.715615149473786,0.407198615192841,0.0387937103705459,0.165284664993115,0,0.0680080062044974,0.00702967589601385,0.565533945123508,0.451931224705416,0.181006525837007,0.474186699100966,0.308800776643347,0.139396674754811,0.643357903806026,0.792296871016633,0.512892826365409,0.374210422753016
"285","granulocyte_5","1_normal",678,169733,0.00399450902299494,0.701721596196852,0.51955722842366,0.330541524575188,0.189908333608678,0.0860706030663372,0.113889160061048,0.527402188977411,0.182332808242267,0.0996063637757801,0.278844636201851,0.776253271426161,0.741982335590804,0.138516861591249,0.0816273751932225,0.0889785001590128,0.672942489831604,0.0856727810263533,0.216709252918582,0.0806472918632089,0.108600981987472,0.0434108948841121,0.0667817332987809,0.450718908238034,0.40493161318262,0.0374100489009022,0.0465853787404234,0.0572933249806083,0.141815234662022,0.0201223129041541,0.411557516935193,0.438476681503322,0.125466240934549,0.218839149412647,0.132055773531299,0.266943164994386,0.652894385013742,0.850565763883878,0.638692527595437,0.663770091671372
"286","granulocyte_5","2_border",15,55703,0.000269285316769294,0.658161098454595,0.576212058709553,0.412255984566065,0.143992602315405,0.0524278044282555,0.110367093817068,0.617148540746413,0.0998253776299358,0.0790726173748111,0.23807314771509,0.771113199707922,0.652713485063648,0.102616342466396,0.0468804463875682,0.0310389684137258,0.595906210575223,0.104516304894618,0.190586127538695,0.0758479293667945,0.090963585585028,0.0315549098803094,0.0484794617362108,0.388007372790742,0.494451788731501,0.0411137157872267,0.0880214658688977,0.0405526456252586,0.101085819254387,0.0170140249574487,0.456876464993864,0.365885137503963,0.120763524662508,0.27429840777441,0.104342023072466,0.284375464932987,0.617564444942507,0.797609305076844,0.494396295057145,0.573234538699221
"287","granulocyte_5","3_tumor",10,333723,2.99649709489607e-05,0.652609107543661,0.198317849969987,0.116367161467939,0.135349050397342,0.294211667900711,0.1289940946497,0.317290803395658,0.105851209048353,0.0579780602032519,0.157810303887611,0.549944634286203,0.602600484410883,0.0748021948220235,0.0123263080564711,0.0793135155351031,0.640448485294214,0.0309268262216316,0.188038210194991,0.0717636965277829,0.0839153613919363,0.0825334663466737,0.0622271162279217,0.38743497840486,0.545456386308786,0.0593574983213898,0.0853614338601847,0.069089379354194,0.161161735573106,0,0.459004294852246,0.38816955330499,0.0469021776321266,0.327876422389534,0.192428772114166,0.279192155254086,0.445921145141071,0.833245376757708,0.561502930617455,0.525788915698621
"288","nk_cell_6","1_normal",382,169733,0.00225059357932753,0.41588242835832,0.487167669737015,0.220077050056008,0.123584965502338,0.0356647364135046,0.0360350805558624,0.238461264110721,0.198504263769717,0.0383868076835063,0.159595862712992,0.742006799166777,0.293753376551047,0.106528663347985,0.0279761420708808,0.00626786187197594,0.0768730289403891,0.0192261463795024,0.115952532740741,0.0220657886001982,0.0164494749298961,0.0247466038582687,0.0150918988326437,0.116688674991831,0.10796651455123,0.0101088812748779,0.0094448799283807,0.0426316611454597,0.112302736414832,0.0112994360536837,0.139195441939727,0.166438535840384,0.0379535436311625,0.163417905569763,0.0553042818320834,0.095355261892749,0.695742586543775,0.742155604202235,0.40038118738233,0.113729406898219
"289","nk_cell_6","2_border",31,55703,0.000556522987989875,0.615256176210784,0.671142940701333,0.459622568845251,0.0742603149980493,0.0516157098821448,0.0368562595680936,0.394603712711119,0.204386511103238,0.0405268402892487,0.260099031507374,0.68987702307258,0.33808552595746,0.0985864127460539,0.0292289369884986,0.0138650645553497,0.0892578617193133,0.030404582333988,0.0968278276429784,0.0262761175843846,0.0261790932317124,0.152188824392081,0.0416013259228957,0.29114193319411,0.110533567483097,0.016027485875038,0.0187611295712582,0.237254893677378,0.158966689354285,0.0201217509181063,0.29656779479997,0.234449438706647,0.133102613939746,0.437486651854128,0.104770920977684,0.0963394662725698,0.641474794358252,0.751403403641215,0.379545936137675,0.218007959911756
"290","nk_cell_6","3_tumor",2,333723,5.99299418979213e-06,0.604779011710119,0.510301344226481,0.162053057355056,0.123421027053653,0.220890556447839,0.0819931629304111,0.265894330557908,0,0.115234834649837,0.2791539959811,0.7197387454852,0.239590621476289,0.0775946829210223,0.0354804464464639,0,0.208773579115346,0,0.0982667422898699,0.0509372838897442,0.0957336108250189,0.34605086833335,0,0.30418058724732,0.124311701799822,0.0111364548556556,0,0.278068009934686,0.124233153281947,0.0517479705760551,0.338468014215977,0.209518521463028,0.0472113700399667,0.629393194601334,0.202598995304392,0.236015229763815,0.648211926064514,0.739425683697787,0.323306320122086,0.297778398423299
"291","nk_cell_8","1_normal",418,169733,0.00246269140355735,0.787658536998996,0.650668049846061,0.450531411242696,0.134319402485896,0.101822482094764,0.0909316430529807,0.597204687057415,0.455167644108924,0.232024807079241,0.493094553536669,0.842591738506422,0.693693752480895,0.368569584455428,0.0737788286476549,0.0302522049884191,0.167701660742136,0.120895595017313,0.232880876311956,0.190097756273295,0.168825811383296,0.133513886767179,0.109466044846717,0.591263267791478,0.561227809470266,0.0624175791181506,0.0817018812573471,0.0930206926156665,0.526680014817179,0.0471247255698874,0.45870096313557,0.498909285254071,0.177844760599095,0.338060916015515,0.1594976401558,0.339975052204715,0.707918218759925,0.841746478561112,0.523275011599414,0.363387911820775
"292","nk_cell_8","2_border",47,55703,0.000843760659210455,0.786767845796801,0.694885548883406,0.569955448800736,0.0890835064055637,0.102366034413752,0.11856297014674,0.707112189237418,0.409080652142765,0.332201838616038,0.410295233982113,0.782308941204158,0.687064557185796,0.435237540073955,0.0561721844295069,0.0298013324686461,0.136040774435529,0.104544761121558,0.236035284205662,0.175705580159072,0.167334811404432,0.167718320254958,0.105701761662264,0.554972273477761,0.577722418605072,0.0868349716878455,0.0903807951294926,0.12287790539655,0.488809229004827,0.0400227633295658,0.479693772688511,0.520868104874729,0.216622522043124,0.467696680326542,0.182533876117509,0.316234447873263,0.702747733172298,0.849126384549251,0.537455581160728,0.356711564483219
"293","nk_cell_8","3_tumor",19,333723,5.69334448030253e-05,0.7495340528164,0.646136742187312,0.512911414246023,0.100862968842827,0.265963986764761,0.0834378393572039,0.69231905239266,0.369968041292944,0.1244323305758,0.426784452461049,0.794413071651453,0.758595180202467,0.178709196995251,0.0804973017140917,0.0284155782156316,0.176817338965972,0.189273913199902,0.326013119590321,0.289261666308023,0.171673348747967,0.142013982005984,0.107949034016414,0.553504411975097,0.564948798675718,0.0886595767971081,0.0726071417342987,0.154232676892514,0.446093945805445,0.0382895361204049,0.448272912940296,0.499608810178469,0.323834054322938,0.555071833878684,0.235611129898513,0.461309796962746,0.668599705185039,0.834485068927905,0.52268163713893,0.334397764577435
"294","t_cell_3","1_normal",1199,169733,0.00706403586809872,0.824417346385358,0.661253060788558,0.467367686387909,0.145291644532437,0.109048446776793,0.106534848109801,0.60859751757717,0.527024547444236,0.245832473714584,0.529220110748796,0.829608274260731,0.651453054757927,0.380819809274552,0.0758592867243678,0.032444307071384,0.109832333929959,0.176832317257419,0.253273325127374,0.278425671407947,0.123264750901855,0.0944894105625816,0.0817275787688309,0.557551088053941,0.587870040905289,0.075270709804939,0.110691610071198,0.149342887653907,0.698640222167079,0.0867783907800291,0.442672357714256,0.541611738286076,0.221830143787773,0.349896317295806,0.228475629915607,0.408266455814718,0.714672413897179,0.847773867705409,0.52942486907773,0.345922409404852
"295","t_cell_3","2_border",108,55703,0.00193885428073892,0.840503737987207,0.667694651511829,0.495651495440565,0.064151466284665,0.182414613086606,0.101256714464598,0.672676521724531,0.410796261626939,0.341177809354751,0.47505045742818,0.744092541875675,0.62978994062735,0.362957348031971,0.0623313120557839,0.0395269117851564,0.0932990512844833,0.236244387306878,0.292467076550526,0.409720012837837,0.140416503207569,0.114695444686202,0.0853244073032032,0.527056777776614,0.652736720619829,0.0988132039345604,0.137059835455387,0.160815538579053,0.676778928998191,0.0919212185119179,0.485990318946462,0.586026241900741,0.28359553022126,0.519239196485319,0.271177863291279,0.402655032277254,0.640236987783217,0.850221960290432,0.531355376538494,0.360323833787978
"296","t_cell_3","3_tumor",144,333723,0.000431495581665034,0.84032906595098,0.680684345429214,0.474474751795627,0.127386364365949,0.389422745390965,0.139578710765055,0.619743170379889,0.297513631721736,0.34632036391006,0.623063457495425,0.786079632126201,0.653295874542048,0.266344952844359,0.0763991024544098,0.0480610675935547,0.134478879780012,0.372550758471318,0.467649793048768,0.562996643090852,0.192930998025874,0.0736154586786441,0.0758452016448528,0.479394973176516,0.656016187881074,0.134513666238289,0.160330835740429,0.188695986488568,0.73693334411391,0.11171390444234,0.509373159602184,0.628892569830849,0.391107962351704,0.632172964384911,0.316845091561176,0.577236708050988,0.651030894849516,0.860432571234148,0.550740737309164,0.291082781315029
"297","nk_cell_11","1_normal",1893,169733,0.0111528105907514,0.653999277213749,0.764205140446947,0.594732052910192,0.315041219166334,0.0389781754126773,0.065850642820628,0.641901729646765,0.184553516477523,0.0585479196700491,0.367528216124388,0.816776219896584,0.674941409392052,0.117867166246956,0.0575989994231209,0.0186787597819056,0.095050378894046,0.0445567320871591,0.117237656568391,0.0257934609120402,0.0736592501694471,0.0156417073401437,0.0300339337195005,0.466202383829965,0.286367713626512,0.0165827516813827,0.017282699033505,0.0241340535300046,0.0726142676658239,0.00892228610378808,0.321006221188056,0.371590529024904,0.0893087928978901,0.146075974669019,0.0959700934365051,0.267046368445321,0.75832016978438,0.747600496418321,0.405009521520067,0.242573895137802
"298","nk_cell_11","2_border",142,55703,0.00254923433208265,0.63699545444869,0.856708518032019,0.734128718422931,0.316971154227819,0.0279800687767307,0.0835832219675259,0.756033620676674,0.182050879297254,0.0681155589602165,0.359906660197313,0.74793449918891,0.682266155424799,0.0960023237709759,0.048260480666671,0.0185223815470212,0.0926803735091057,0.0432698325294609,0.10552668927009,0.0322740985966681,0.0752624266375942,0.0211002913399481,0.041787659738476,0.477841846012808,0.319686177362563,0.0150898146830921,0.0179855794101889,0.0228594238192122,0.0609137538756027,0.0138601900711225,0.345396901525244,0.350219193110706,0.0860163307470286,0.168519007674562,0.104432855596868,0.259092715175936,0.722630727389639,0.760797839341206,0.43648501738155,0.255498591700888
"299","nk_cell_11","3_tumor",33,333723,9.88844041315702e-05,0.627256271102856,0.842963028362099,0.718119964297848,0.303996017045448,0.0547653377540591,0.083468532751806,0.734634289243689,0.171587407271177,0.0623602556403263,0.320988739597957,0.751253531358313,0.697424026988022,0.0731090449649899,0.0431324952562995,0.0163810808118896,0.125268034176556,0.0367115610871225,0.130749350456945,0.028268733121972,0.0400556008621354,0.0110815174553266,0.0439958140797171,0.425028608265318,0.247183508432591,0.0102648815178854,0.0156615642806867,0.0228569817428758,0.0594045957532071,0.00710751128984444,0.276595448976915,0.377908307808445,0.0682429048515093,0.217013528199144,0.121020576287281,0.23396242090243,0.703500909648592,0.751720179802108,0.450891802095152,0.235946894652129
"300","nk_cell_1","1_normal",4975,169733,0.0293107409873154,0.646246431180624,0.755400094610236,0.581735755880547,0.0748848600346566,0.0368562396742348,0.0612261104843169,0.628318833404819,0.177030095665352,0.0477301147751578,0.115509885763659,0.80468455577207,0.645832885007879,0.108787760194911,0.0505220003746208,0.0168041858078171,0.0882017630598974,0.0379560543380151,0.116820266815503,0.0240714369548252,0.0823757003841424,0.0151007772335174,0.0307561182548483,0.466970670020399,0.256555090711237,0.0152945077327121,0.0201157503754132,0.0223804017609698,0.0610578577215303,0.008078295779354,0.350218211023702,0.396012277170649,0.0936809733672491,0.13700604723579,0.10797274784727,0.346514504206648,0.734743498912754,0.745627300617114,0.402810524259567,0.245296134224328
"301","nk_cell_1","2_border",874,55703,0.0156903577904242,0.639313737412049,0.870865794656257,0.739216872105263,0.051213815316677,0.0335341035440512,0.070677744502423,0.766053420127932,0.202355203848154,0.0570214801714478,0.119368672952973,0.734613853055877,0.650344376055418,0.0796050759742768,0.0446296551974468,0.0188910510870346,0.0804726731922733,0.0434662495057029,0.0988774818391648,0.0233241823831199,0.0775463864587267,0.0174096006364364,0.0405021232156128,0.471014670990923,0.289643854656744,0.015702783262779,0.0205341164242238,0.0248850182332826,0.0597036677392052,0.00812194983180467,0.360721288006186,0.387441611262796,0.0862552191081743,0.169778957480399,0.11152556403026,0.34070632070872,0.720393767535364,0.757544725846469,0.415797638302214,0.253554469772416
"302","nk_cell_1","3_tumor",107,333723,0.000320625189153879,0.637426321988295,0.836380386859901,0.712333084635863,0.0661364565100152,0.0479322971202643,0.0855206376365201,0.715692300231143,0.206625152174165,0.0828135923911269,0.134612873309379,0.712917516496353,0.688251749501213,0.0974961671166032,0.0482218110201553,0.0212832179761051,0.0887618746678423,0.0422398338300378,0.134392889028762,0.0399174600549399,0.0658036959598431,0.0245096437931011,0.0441812497067974,0.471940288473042,0.228540441905497,0.021671486477866,0.0183574853794817,0.0225521878421476,0.0733992655659877,0.00979637246927849,0.363266914760706,0.385396830123771,0.0952580823547095,0.207370819164748,0.131439132576489,0.346044278832,0.673550639571585,0.759138214871712,0.434055405141571,0.202537402740437
"303","nk_cell_15","1_normal",5081,169733,0.0299352512475476,0.639439412226818,0.743567322838091,0.560135697397348,0.0227530903119052,0.0386885938223601,0.063722045984634,0.604531675826269,0.14365473171191,0.05205427966075,0.329922335713676,0.811131660495353,0.664681299985911,0.114104190556719,0.0507618983807839,0.0166533061545239,0.0847251163968131,0.0351159864477777,0.104905815166273,0.0234064961240811,0.0748781311175492,0.0141986912475034,0.0279309844071498,0.449317239066307,0.233910304496169,0.0129098293881155,0.0208428591782907,0.021905483913966,0.0644821201479395,0.00873205023115577,0.354742473069918,0.306356712244848,0.0702631772382139,0.129241559766976,0.0774253632445627,0.173933330138135,0.727429612908422,0.743303499676921,0.395465849795085,0.229227145181756
"304","nk_cell_15","2_border",653,55703,0.0117228874566899,0.631764312049666,0.84743452945347,0.698848393591535,0.0148350603315939,0.038263626290844,0.0725658471263346,0.726285231767682,0.155606727213,0.0629673568196519,0.322126494982174,0.734411621460398,0.67559538700014,0.0798747838487027,0.0446992555609762,0.0167304547150498,0.0837166164258297,0.0308703259677526,0.0918476688824482,0.0255182086167734,0.073731208816225,0.0208059675361957,0.0328520700042573,0.443422053037354,0.249936099240524,0.0120923181784275,0.0205201342705543,0.0269675261636262,0.057040722116322,0.00793338921317896,0.362602167318992,0.282265497516492,0.063917533010915,0.153702471429017,0.077696215002897,0.171882756107758,0.700318126407519,0.75737305142515,0.412367412511064,0.242872408602777
"305","nk_cell_15","3_tumor",99,333723,0.000296653212394711,0.609989753083205,0.813450314519392,0.680088017608518,0.0258184263839677,0.0490412556735495,0.0693086254242323,0.674022598090053,0.17470083476856,0.0634891294495681,0.302972436918839,0.72459931779965,0.690245829376566,0.0885694277975013,0.0540677759651223,0.0146868471504581,0.0965473373258052,0.0266535193802268,0.100607849624278,0.0364161728275455,0.077044294962826,0.0207099442813063,0.0361794285629586,0.456020937807298,0.197084693338132,0.0129849354225509,0.0174505074256981,0.0250178183985666,0.0712233962681526,0.00219985784568268,0.317755517809649,0.261295573612608,0.0645528507886744,0.208564386841023,0.077103292838427,0.16942479051227,0.637103161500084,0.750813794353627,0.423900271528696,0.207538117557345
"306","nk_cell_3","1_normal",3313,169733,0.019518891435372,0.639195922655267,0.482950478498038,0.163121425180188,0.028264842391802,0.0345492410945278,0.050633232194553,0.493462872628177,0.144213669265373,0.0436123115802795,0.130042280849838,0.79161259710712,0.625344976400044,0.104271764316316,0.0441822883897589,0.01446580612444,0.0748315802423671,0.018939644883033,0.105937300926718,0.0216866610246362,0.127757363811375,0.0151109214629182,0.025357577118234,0.420529847088014,0.321717312233892,0.0188122487141114,0.032960933027378,0.031491211871277,0.0608007468162293,0.0100057418874106,0.419763004199444,0.207249073830787,0.0464561866288535,0.12112361792604,0.0557535938869628,0.261832838324902,0.578451052411153,0.738115193183306,0.390343614381099,0.333183830134761
"307","nk_cell_3","2_border",311,55703,0.00558318223435003,0.653182120590805,0.46523553859341,0.149475555018072,0.022478881466756,0.0320217457413065,0.0497426913053132,0.587475473712728,0.160618365164581,0.0468701571495312,0.123133723939436,0.744603455162848,0.597049268237179,0.0791247352781,0.038734188720318,0.0179729138930376,0.0635764947655457,0.0194430411828062,0.097455341540597,0.019696095387814,0.128257074074827,0.0188857135664698,0.0310083157225829,0.428756222940524,0.412158764045584,0.0230236174778306,0.0393940451634877,0.0403391319653528,0.0605249077818915,0.0156878258858736,0.463435592431389,0.215106775965209,0.0597359495596767,0.157249155111653,0.0657778181871261,0.287432212436262,0.573594495162004,0.751241572943042,0.411457001952551,0.370115284789927
"308","nk_cell_3","3_tumor",38,333723,0.000113866889606051,0.625154711150279,0.455014297108788,0.114250702160082,0.0222768820742838,0.0593911335969474,0.0725937350359461,0.549094559392785,0.144253809544784,0.053003589181928,0.173098760821906,0.668566659544339,0.663884761342318,0.0943945430317188,0.0586753028166885,0.027781736470078,0.0937670258613925,0.0121394776164935,0.106485775028036,0.0137506324158052,0.0982053564016039,0.0280985199100971,0.0339045982248453,0.466373698464688,0.327242239557445,0.0238519898323484,0.0263491202020546,0.0406756162237749,0.0745549571334305,0.00369135712276483,0.384520945544332,0.255393735833819,0.0964749991927475,0.231625673367283,0.0607282225745893,0.308807759870767,0.479609211943766,0.754900815604786,0.409935368094299,0.260925482948814
"309","nk_cell_13","1_normal",4943,169733,0.029122209588,0.658790346720056,0.656225727120195,0.41475178009776,0.0516580510985564,0.0447792970392637,0.0694601091947714,0.579290570483368,0.150835630730362,0.0568024913119822,0.340903960324265,0.822816328961349,0.689638522244925,0.125955487674757,0.0569852023192722,0.0205487326287995,0.0935622980265707,0.0230668734830469,0.123543248142256,0.0320523244494206,0.160015356551954,0.0166313640674746,0.0317308758531493,0.500678555277265,0.431800208589613,0.0270652929758999,0.039589724124918,0.0377605137325756,0.0786193126720887,0.0120732392891927,0.455687415996903,0.236120081447386,0.0554395746636163,0.144229251229911,0.0724366035677951,0.258358368838954,0.638905869292675,0.749874987104141,0.408898516140062,0.375565855244917
"310","nk_cell_13","2_border",1072,55703,0.0192449239717789,0.657051719596144,0.733163899140254,0.52161058134122,0.0373232365481374,0.0380293856446289,0.067866280058892,0.689529661546578,0.158648007194663,0.0551829364476173,0.297179893906561,0.759286401407092,0.623215913829213,0.0894716236631993,0.0463742701664775,0.0192600029496535,0.0780355654153975,0.0191593222266952,0.105655179895704,0.0281278365533907,0.141695509090393,0.0210314711701852,0.0399157298827298,0.516893041026262,0.515531106528043,0.0347023147748204,0.0417621363819194,0.0390389837630322,0.0738215569030093,0.0142772465211228,0.469325225073209,0.22968063089831,0.0538628667714191,0.155635804860908,0.0727189370696162,0.263811113521907,0.61163922480013,0.757320684040665,0.426000842616471,0.398177377966584
"311","nk_cell_13","3_tumor",42,333723,0.000125852877985635,0.63469340374199,0.679023589046849,0.469392050621639,0.0249765924765071,0.0832274705267394,0.0812634770918537,0.626583489797382,0.154792058290693,0.0906219558873147,0.32048375808696,0.732410562100538,0.682582715506298,0.09051092477939,0.0875848904743192,0.010991273575289,0.0814370343637192,0.0201209281204394,0.0795741360002413,0.0564939525047146,0.150979656958205,0.0228977503958604,0.0378099787966406,0.511497821954551,0.400395710499332,0.0123154754093055,0.0405747226283572,0.0426863973743703,0.0809148719684128,0.0153006522179381,0.440431378729585,0.226792787433741,0.0653317174482734,0.235860115772236,0.0868740745051468,0.253908961007717,0.542674545248661,0.754677043154127,0.436550336629483,0.357102936592254
"312","nk_cell_2","1_normal",4474,169733,0.0263590462667837,0.644108262917244,0.614835566686191,0.364287873532986,0.308402233247664,0.0379566598226572,0.0601320820259072,0.547416230403142,0.129895467385256,0.0464742035043108,0.192710769736821,0.812086701626657,0.669666588283504,0.114139336234193,0.0516136182285097,0.0171379641680249,0.0849018802062595,0.023157162089743,0.112661774690966,0.0256452608728544,0.132694164320115,0.0147201993660333,0.0278490989406511,0.46330194778942,0.320552916199603,0.0190241409105762,0.0317747629115448,0.0323270619452195,0.0646519877399571,0.010865062688898,0.438335156106707,0.224182679299262,0.0506874478181709,0.128656809698668,0.0590827804383682,0.219208605550069,0.62676822434552,0.743299857061594,0.397188932179194,0.332085397694376
"313","nk_cell_2","2_border",320,55703,0.00574475342441161,0.641879540363898,0.700965298154185,0.476895903786348,0.316742093264519,0.0378112156976628,0.0646136787339945,0.660228792296553,0.1515917633648,0.0526195197125467,0.170577040374759,0.758493841524835,0.656322261828506,0.0943887472209907,0.0460718425861288,0.0192454216390328,0.0763522559628359,0.0209980559304221,0.0979331379833484,0.0237558391384824,0.126045263367168,0.0175974357934779,0.0297365465243168,0.485645497178177,0.393615749040375,0.0198606880405496,0.0342710491338421,0.0420884068564238,0.0662041907271945,0.0138240607873442,0.451532191670155,0.220262637400511,0.0491856687818392,0.158330054594153,0.0621300841098559,0.209163050080514,0.614172721101559,0.755890055895446,0.415772117231862,0.35229622330909
